lat,long,time,
52.9333,-1.5,1539475200,
52.9333,-1.5,1539561600,
52.9333,-1.5,1539648000,
52.9333,-1.5,1539734400,
52.9333,-1.5,1539820800,
52.9333,-1.5,1539907200,
52.9333,-1.5,1539993600,
52.9333,-1.5,1540080000,
52.9333,-1.5,1540166400,
52.9333,-1.5,1540252800,
52.9333,-1.5,1540339200,
52.9333,-1.5,1540425600,
52.9333,-1.5,1540512000,
52.9333,-1.5,1540598400,
52.9333,-1.5,1540684800,
52.9333,-1.5,1540771200,
52.9333,-1.5,1540857600,
52.9333,-1.5,1540944000,
52.9333,-1.5,1541030400,
52.9333,-1.5,1541116800,
52.9333,-1.5,1541203200,
52.9333,-1.5,1541289600,
52.9333,-1.5,1541376000,
52.9333,-1.5,1541462400,
52.9333,-1.5,1541548800,
52.9333,-1.5,1541635200,
52.9333,-1.5,1541721600,
52.9333,-1.5,1541808000,
52.9333,-1.5,1541894400,
52.9333,-1.5,1541980800,
52.9333,-1.5,1542067200,
52.9333,-1.5,1542153600,
52.9333,-1.5,1542240000,
52.9333,-1.5,1542326400,
52.9333,-1.5,1542412800,
52.9333,-1.5,1542499200,
52.9333,-1.5,1542585600,
52.9333,-1.5,1542672000,
52.9333,-1.5,1542758400,
52.9333,-1.5,1542844800,
52.9333,-1.5,1542931200,
52.9333,-1.5,1543017600,
52.9333,-1.5,1543104000,
52.9333,-1.5,1543190400,
52.9333,-1.5,1543276800,
52.9333,-1.5,1543363200,
52.9333,-1.5,1543449600,
52.9333,-1.5,1543536000,
52.9333,-1.5,1543622400,
52.9333,-1.5,1543708800,
52.9333,-1.5,1543795200,
52.9333,-1.5,1543881600,
52.9333,-1.5,1543968000,
52.9333,-1.5,1544054400,
52.9333,-1.5,1544140800,
52.9333,-1.5,1544227200,
52.9333,-1.5,1544313600,
52.9333,-1.5,1544400000,
52.9333,-1.5,1544486400,
52.9333,-1.5,1544572800,
52.9333,-1.5,1544659200,
52.9333,-1.5,1544745600,
52.9333,-1.5,1544832000,
52.9333,-1.5,1544918400,
52.9333,-1.5,1545004800,
52.9333,-1.5,1545091200,
52.9333,-1.5,1545177600,
52.9333,-1.5,1545264000,
52.9333,-1.5,1545350400,
52.9333,-1.5,1545436800,
52.9333,-1.5,1545523200,
52.9333,-1.5,1545609600,
52.9333,-1.5,1545696000,
52.9333,-1.5,1545782400,
52.9333,-1.5,1545868800,
52.9333,-1.5,1545955200,
52.9333,-1.5,1546041600,
52.9333,-1.5,1546128000,
52.9333,-1.5,1546214400,
52.9333,-1.5,1546300800,
52.9333,-1.5,1546387200,
52.9333,-1.5,1546473600,
52.9333,-1.5,1546560000,
52.9333,-1.5,1546646400,
52.9333,-1.5,1546732800,
52.9333,-1.5,1546819200,
52.9333,-1.5,1546905600,
52.9333,-1.5,1546992000,
52.9333,-1.5,1547078400,
52.9333,-1.5,1547164800,
52.9333,-1.5,1547251200,
52.9333,-1.5,1547337600,
52.9333,-1.5,1547424000,
52.9333,-1.5,1547510400,
52.9333,-1.5,1547596800,
52.9333,-1.5,1547683200,
52.9333,-1.5,1547769600,
52.9333,-1.5,1547856000,
52.9333,-1.5,1547942400,
52.9333,-1.5,1548028800,
52.9333,-1.5,1548115200,
52.9333,-1.5,1548201600,
52.9333,-1.5,1548288000,
52.9333,-1.5,1548374400,
52.9333,-1.5,1548460800,
52.9333,-1.5,1548547200,
52.9333,-1.5,1548633600,
52.9333,-1.5,1548720000,
52.9333,-1.5,1548806400,
52.9333,-1.5,1548892800,
52.9333,-1.5,1548979200,
52.9333,-1.5,1549065600,
52.9333,-1.5,1549152000,
52.9333,-1.5,1549238400,
52.9333,-1.5,1549324800,
52.9333,-1.5,1549411200,
52.9333,-1.5,1549497600,
52.9333,-1.5,1549584000,
52.9333,-1.5,1549670400,
52.9333,-1.5,1549756800,
52.9333,-1.5,1549843200,
52.9333,-1.5,1549929600,
52.9333,-1.5,1550016000,
52.9333,-1.5,1550102400,
52.9333,-1.5,1550188800,
52.9333,-1.5,1550275200,
52.9333,-1.5,1550361600,
52.9333,-1.5,1550448000,
52.9333,-1.5,1550534400,
52.9333,-1.5,1550620800,
52.9333,-1.5,1550707200,
52.9333,-1.5,1550793600,
52.9333,-1.5,1550880000,
52.9333,-1.5,1550966400,
52.9333,-1.5,1551052800,
52.9333,-1.5,1551139200,
52.9333,-1.5,1551225600,
52.9333,-1.5,1551312000,
52.9333,-1.5,1551398400,
52.9333,-1.5,1551484800,
52.9333,-1.5,1551571200,
52.9333,-1.5,1551657600,
52.9333,-1.5,1551744000,
52.9333,-1.5,1551830400,
52.9333,-1.5,1551916800,
52.9333,-1.5,1552003200,
52.9333,-1.5,1552089600,
52.9333,-1.5,1552176000,
52.9333,-1.5,1552262400,
52.9333,-1.5,1552348800,
52.9333,-1.5,1552435200,
52.9333,-1.5,1552521600,
52.9333,-1.5,1552608000,
52.9333,-1.5,1552694400,
52.9333,-1.5,1552780800,
52.9333,-1.5,1552867200,
52.9333,-1.5,1552953600,
52.9333,-1.5,1553040000,
52.9333,-1.5,1553126400,
52.9333,-1.5,1553212800,
52.9333,-1.5,1553299200,
52.9333,-1.5,1553385600,
52.9333,-1.5,1553472000,
52.9333,-1.5,1553558400,
52.9333,-1.5,1553644800,
52.9333,-1.5,1553731200,
52.9333,-1.5,1553817600,
52.9333,-1.5,1553904000,
52.9333,-1.5,1553990400,
52.9333,-1.5,1554076800,
52.9333,-1.5,1554163200,
52.9333,-1.5,1554249600,
52.9333,-1.5,1554336000,
52.9333,-1.5,1554422400,
52.9333,-1.5,1554508800,
52.9333,-1.5,1554595200,
52.9333,-1.5,1554681600,
52.9333,-1.5,1554768000,
52.9333,-1.5,1554854400,
52.9333,-1.5,1554940800,
52.9333,-1.5,1555027200,
52.9333,-1.5,1555113600,
52.9333,-1.5,1555200000,
52.9333,-1.5,1555286400,
52.9333,-1.5,1555372800,
52.9333,-1.5,1555459200,
52.9333,-1.5,1555545600,
52.9333,-1.5,1555632000,
52.9333,-1.5,1555718400,
52.9333,-1.5,1555804800,
52.9333,-1.5,1555891200,
52.9333,-1.5,1555977600,
52.9333,-1.5,1556064000,
52.9333,-1.5,1556150400,
52.9333,-1.5,1556236800,
52.9333,-1.5,1556323200,
52.9333,-1.5,1556409600,
52.9333,-1.5,1556496000,
52.9333,-1.5,1556582400,
52.9333,-1.5,1556668800,
